Species,elevation,soil_type,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,sepal_area,petal_area,sepal_aspect_ratio,petal_aspect_ratio,sepal_to_petal_length_ratio,sepal_to_petal_width_ratio,sepal_petal_length_diff,sepal_petal_width_diff,petal_curvature_mm,petal_texture_trichomes_per_mm2,leaf_area_cm2,sepal_area_sqrt,petal_area_sqrt,area_ratios
setosa,235.5,clay,4.48,3.31,1.4,0.27,14.8288,0.378,1.353474320241692,5.185185185185184,3.2000000000000006,12.25925925925926,3.0800000000000005,3.04,4.84,17.14,45.24,3.850818094898797,0.6148170459575759,39.22962962962964
virginica,59.7,sandy,7.02,2.89,5.47,1.75,20.2878,9.5725,2.4290657439446366,3.125714285714285,1.283363802559415,1.6514285714285717,1.5499999999999998,1.14,15.35,8.34,65.06,4.504198041827202,3.0939457008809965,2.119383651083834
setosa,187.5,loamy,4.61,2.82,1.33,0.42,13.0002,0.5586,1.6347517730496457,3.166666666666667,3.4661654135338344,6.714285714285714,3.28,2.4,5.55,23.26,43.44,3.605579010367128,0.7473954776421918,23.27282491944146
setosa,282.1,loamy,4.9,4.05,1.61,0.3,19.845,0.483,1.2098765432098766,5.366666666666667,3.0434782608695654,13.5,3.29,3.75,5.13,23.48,53.03,4.4547727214752495,0.6949820141557621,41.08695652173913
setosa,139.2,clay,4.88,3.27,1.49,0.35,15.9576,0.5215,1.492354740061162,4.257142857142857,3.2751677852348995,9.342857142857143,3.39,2.92,4.31,20.93,58.91,3.9946964840898738,0.7221495689952324,30.59942473633749
virginica,241.6,sandy,6.72,2.92,5.47,1.91,19.6224,10.4477,2.3013698630136985,2.863874345549738,1.2285191956124315,1.5287958115183249,1.25,1.01,10.96,11.03,64.08,4.429717823970281,3.232290209742931,1.8781550006221464
setosa,54.5,clay,5.48,3.63,1.43,0.38,19.8924,0.5434,1.509641873278237,3.763157894736842,3.832167832167833,9.552631578947368,4.050000000000001,3.25,5.17,18.33,49.74,4.460089685196925,0.7371566997592846,36.60728744939272
setosa,292.2,clay,5.08,3.8,1.4,0.28,19.304,0.392,1.336842105263158,4.999999999999999,3.628571428571429,13.57142857142857,3.68,3.52,4.95,26.57,51.74,4.393631755165651,0.6260990336999411,49.24489795918367
versicolor,118.1,clay,6.51,3.01,5.14,1.49,19.5951,7.6586,2.162790697674419,3.449664429530201,1.266536964980545,2.0201342281879198,1.37,1.5199999999999998,10.11,15.14,61.62,4.426635291053466,2.767417568781408,2.5585746742224424
versicolor,276.0,sandy,5.62,2.58,3.45,0.65,14.4996,2.2425,2.1782945736434107,5.307692307692308,1.6289855072463768,3.969230769230769,2.17,1.93,7.87,16.74,57.78,3.807834029996581,1.4974979131871935,6.465819397993311
setosa,210.7,clay,5.08,3.38,1.3,0.47,17.1704,0.611,1.502958579881657,2.765957446808511,3.907692307692308,7.191489361702128,3.78,2.91,5.62,22.3,57.68,4.1437181371324,0.7816648898345121,28.10212765957447
setosa,287.0,clay,4.45,4.1,1.57,0.55,18.245,0.8635000000000002,1.0853658536585369,2.8545454545454545,2.8343949044585988,7.454545454545453,2.88,3.55,4.83,23.17,54.33,4.271416626834708,0.9292470069900683,21.12912565141864
versicolor,290.4,clay,5.5,2.75,4.4,1.35,15.125,5.940000000000001,2.0,3.2592592592592595,1.25,2.0370370370370368,1.0999999999999996,1.4,7.64,15.01,69.05,3.8890872965260113,2.4372115213907883,2.546296296296296
virginica,210.4,clay,6.52,3.03,5.82,2.46,19.7556,14.3172,2.151815181518152,2.3658536585365857,1.1202749140893469,1.2317073170731707,0.6999999999999993,0.5699999999999998,10.7,11.58,78.14,4.444727213226926,3.783807606102615,1.3798508088173664
virginica,61.5,sandy,6.98,1.97,6.52,1.63,13.7506,10.6276,3.543147208121828,4.0,1.0705521472392638,1.2085889570552149,0.4600000000000008,0.3400000000000001,15.27,9.52,61.01,3.7081801466487576,3.26,1.2938575031051227
versicolor,104.8,sandy,6.33,1.8,4.25,1.17,11.394,4.9725,3.5166666666666666,3.632478632478633,1.4894117647058824,1.5384615384615383,2.08,0.6300000000000001,8.08,17.06,50.49,3.375499962968449,2.229910312097776,2.2914027149321265
setosa,181.5,clay,4.78,3.82,1.41,0.49,18.2596,0.6909,1.2513089005235605,2.877551020408163,3.390070921985816,7.795918367346939,3.37,3.33,5.43,24.26,38.15,4.273125319950259,0.8312039460926541,26.42871616731799
setosa,272.5,sandy,4.95,3.31,1.45,0.32,16.3845,0.4639999999999999,1.4954682779456194,4.53125,3.413793103448276,10.34375,3.5,2.99,5.41,21.95,47.93,4.047777167779866,0.681175454637056,35.3114224137931
setosa,256.9,loamy,4.93,2.82,1.46,0.29,13.902599999999998,0.4233999999999999,1.74822695035461,5.0344827586206895,3.3767123287671232,9.724137931034482,3.47,2.53,5.3,24.84,51.28,3.7286190473149694,0.6506919393998976,32.83561643835616
setosa,273.5,loamy,4.48,2.95,1.54,0.4,13.216000000000005,0.6160000000000001,1.5186440677966102,3.85,2.909090909090909,7.375,2.9400000000000004,2.5500000000000003,5.2,26.32,54.1,3.635381685600565,0.7848566748139434,21.454545454545457
versicolor,51.5,loamy,6.13,2.72,4.86,1.32,16.6736,6.4152000000000005,2.253676470588235,3.681818181818182,1.2613168724279835,2.060606060606061,1.2699999999999996,1.4,8.99,12.76,54.24,4.083331972788889,2.532824510304652,2.5990771916697843
versicolor,106.7,clay,5.29,2.73,5.14,1.44,14.4417,7.401599999999999,1.9377289377289375,3.569444444444444,1.029182879377432,1.8958333333333333,0.1500000000000003,1.29,7.39,12.34,68.0,3.8002236776274105,2.720588171701112,1.951159208819715
setosa,85.5,sandy,5.3,2.59,1.58,0.16,13.727,0.2528,2.0463320463320462,9.875,3.354430379746835,16.1875,3.72,2.43,4.95,16.42,39.78,3.704996626179301,0.5027922035990614,54.299841772151886
versicolor,208.4,sandy,5.8,2.04,4.15,0.93,11.832,3.8595000000000006,2.8431372549019605,4.46236559139785,1.397590361445783,2.193548387096774,1.6499999999999997,1.11,7.4,17.05,63.46,3.4397674339989903,1.964561019668262,3.0656820831713945
virginica,245.0,clay,6.09,3.43,5.34,2.38,20.8887,12.7092,1.7755102040816326,2.2436974789915967,1.1404494382022472,1.4411764705882355,0.75,1.0500000000000005,8.11,9.22,74.35,4.570415736013519,3.564996493686915,1.6435888962326504
setosa,194.9,loamy,5.45,2.84,1.45,0.34,15.478,0.493,1.9190140845070425,4.264705882352941,3.7586206896551726,8.352941176470587,4.0,2.5,4.87,19.28,52.21,3.934208942087342,0.7021395872616784,31.39553752535497
setosa,227.4,loamy,5.39,3.72,1.19,0.24,20.0508,0.2855999999999999,1.4489247311827955,4.958333333333333,4.529411764705882,15.500000000000002,4.199999999999999,3.4800000000000004,4.7,18.99,48.47,4.477811965681453,0.5344155686354954,70.20588235294117
virginica,87.3,clay,6.1,3.38,5.17,2.81,20.618,14.5277,1.8047337278106508,1.839857651245552,1.1798839458413926,1.202846975088968,0.9299999999999996,0.5699999999999998,12.16,11.3,65.71,4.540704791108975,3.811522005708481,1.4192198352113548
virginica,193.5,clay,6.77,3.14,5.6,1.67,21.2578,9.352,2.1560509554140124,3.3532934131736525,1.2089285714285714,1.880239520958084,1.17,1.4700000000000002,13.4,11.51,66.45,4.610618179810599,3.058103987767584,2.273075278015398
versicolor,248.1,sandy,5.91,2.94,4.02,1.18,17.3754,4.743599999999999,2.010204081632653,3.406779661016949,1.4701492537313434,2.4915254237288136,1.8900000000000008,1.76,6.14,18.19,58.65,4.168380980668633,2.1779807161680744,3.662914242347585
versicolor,275.4,clay,6.1,3.36,3.37,1.12,20.496,3.7744,1.8154761904761905,3.008928571428571,1.8100890207715128,3.0,2.7299999999999995,2.24,7.25,15.45,71.41,4.527250821414691,1.9427815111329427,5.430267062314539
virginica,144.8,loamy,6.78,3.58,5.46,2.52,24.2724,13.7592,1.893854748603352,2.1666666666666665,1.2417582417582418,1.4206349206349207,1.3200000000000005,1.06,12.9,7.99,72.07,4.926702751333797,3.709339563857696,1.7640851212279784
setosa,80.3,loamy,5.12,3.04,1.56,0.3,15.5648,0.4679999999999999,1.6842105263157894,5.2,3.282051282051282,10.133333333333336,3.56,2.74,4.5,19.58,52.61,3.945224961900145,0.6841052550594827,33.25811965811966
virginica,283.1,sandy,7.01,2.8,6.08,1.87,19.628,11.3696,2.503571428571429,3.2513368983957216,1.1529605263157894,1.497326203208556,0.9299999999999996,0.9299999999999996,11.57,9.3,67.16,4.430349873317004,3.371883746513216,1.7263580073177591
virginica,170.8,sandy,6.73,2.89,5.71,1.59,19.449700000000004,9.0789,2.328719723183391,3.591194968553459,1.1786339754816113,1.8176100628930816,1.0200000000000005,1.3,12.91,10.29,86.93,4.410181402164769,3.013121305224866,2.1422969743030547
virginica,189.2,sandy,5.11,2.56,4.3,1.86,13.081600000000002,7.998,1.99609375,2.311827956989247,1.188372093023256,1.3763440860215053,0.8100000000000005,0.7,12.21,8.96,58.23,3.616849457746341,2.8280735492557474,1.6356089022255569
versicolor,138.9,loamy,6.85,3.55,4.77,1.23,24.3175,5.8671,1.9295774647887325,3.8780487804878048,1.4360587002096437,2.886178861788618,2.08,2.32,7.33,16.58,54.79,4.931277724890376,2.4222097349321343,4.144722264832711
setosa,283.5,loamy,4.93,3.67,1.32,0.37,18.0931,0.4884,1.3433242506811989,3.567567567567568,3.734848484848485,9.91891891891892,3.61,3.3,5.11,25.92,66.43,4.253598476584267,0.698856208386246,37.0456592956593
versicolor,72.3,loamy,6.57,2.29,4.78,1.0,15.0453,4.78,2.868995633187773,4.78,1.3744769874476988,2.29,1.79,1.29,7.95,13.02,60.08,3.8788271423202154,2.186321110907545,3.1475523012552302
versicolor,145.9,clay,6.57,2.76,4.53,1.61,18.1332,7.293300000000001,2.380434782608696,2.813664596273292,1.4503311258278146,1.714285714285714,2.04,1.1499999999999997,8.0,16.24,58.96,4.258309523742961,2.700611041968095,2.4862819299905388
setosa,229.3,loamy,5.24,3.61,1.65,0.39,18.9164,0.6435,1.451523545706371,4.230769230769231,3.175757575757576,9.256410256410255,3.5900000000000003,3.22,5.77,20.93,54.78,4.349298794058647,0.8021845174272563,29.396114996115
virginica,177.5,clay,6.57,3.65,6.3,1.94,23.9805,12.222,1.8,3.247422680412371,1.042857142857143,1.881443298969072,0.2700000000000004,1.71,15.09,6.59,67.63,4.896988870724539,3.495997711669732,1.962076583210604
versicolor,187.6,clay,7.04,2.99,4.88,1.67,21.0496,8.1496,2.354515050167224,2.9221556886227544,1.4426229508196722,1.790419161676647,2.16,1.3200000000000005,5.78,16.06,65.16,4.587984306860694,2.8547504269200137,2.582899774222048
setosa,163.1,clay,5.19,3.5,1.8,0.23,18.165000000000003,0.414,1.4828571428571429,7.826086956521739,2.8833333333333333,15.217391304347826,3.390000000000001,3.27,5.86,18.95,41.08,4.262041764225217,0.6434283176858165,43.8768115942029
setosa,101.9,loamy,5.26,3.82,1.6,0.33,20.0932,0.528,1.3769633507853405,4.848484848484849,3.2875,11.575757575757574,3.66,3.49,4.57,18.75,48.2,4.482543920587951,0.726636084983398,38.05530303030303
setosa,99.8,clay,5.1,3.73,1.49,0.29,19.023,0.4321,1.3672922252010722,5.137931034482759,3.4228187919463084,12.862068965517242,3.61,3.44,5.11,18.94,49.51,4.361536426535952,0.6573431371817918,44.02453135848183
setosa,199.1,loamy,5.27,3.19,1.33,0.13,16.8113,0.1729,1.6520376175548588,10.230769230769232,3.9624060150375935,24.538461538461537,3.94,3.06,3.34,19.63,55.77,4.100158533520381,0.4158124577258358,97.23134759976864
virginica,283.6,loamy,5.34,2.57,4.71,1.55,13.7238,7.3005,2.077821011673152,3.0387096774193547,1.1337579617834397,1.6580645161290322,0.6299999999999999,1.0199999999999998,11.8,11.57,71.83,3.704564751762344,2.701943744788185,1.8798438463118965
versicolor,189.5,sandy,6.14,2.08,4.38,1.24,12.7712,5.4312,2.9519230769230766,3.532258064516129,1.4018264840182648,1.6774193548387095,1.7599999999999998,0.8400000000000001,8.12,15.66,63.67,3.573681575070728,2.330493509967363,2.351450876417734
versicolor,104.4,sandy,6.51,2.32,4.58,1.06,15.1032,4.8548,2.806034482758621,4.320754716981132,1.4213973799126638,2.188679245283019,1.93,1.2599999999999998,7.75,16.29,64.42,3.8862835717430606,2.203361068912674,3.110982944714509
versicolor,167.7,clay,6.79,3.45,2.84,1.45,23.425500000000003,4.117999999999999,1.968115942028985,1.9586206896551723,2.3908450704225355,2.3793103448275863,3.95,2.0,8.1,14.62,59.69,4.839989669410463,2.0292855885754477,5.688562408936378
virginica,168.4,loamy,5.98,3.26,4.88,2.37,19.4948,11.5656,1.8343558282208592,2.0590717299578056,1.225409836065574,1.3755274261603374,1.1000000000000003,0.8899999999999997,9.38,10.68,79.7,4.415291609848663,3.4008234297005187,1.68558483779484
setosa,93.6,sandy,6.15,2.85,1.55,0.13,17.5275,0.2015,2.1578947368421053,11.923076923076923,3.967741935483871,21.923076923076923,4.6000000000000005,2.72,4.46,20.35,44.74,4.186585721085859,0.4488875137492688,86.98511166253101
setosa,130.1,clay,5.74,4.65,1.41,0.35,26.691000000000003,0.4934999999999999,1.2344086021505376,4.0285714285714285,4.070921985815604,13.285714285714288,4.33,4.300000000000001,5.2,21.71,41.05,5.166333322579952,0.7024955515873392,54.085106382978736
setosa,164.4,clay,4.91,3.19,1.86,0.35,15.6629,0.651,1.5391849529780566,5.314285714285715,2.639784946236559,9.114285714285714,3.05,2.84,6.18,18.52,48.14,3.957638184574229,0.8068457101577724,24.059754224270357
virginica,219.3,clay,6.91,3.83,4.62,2.09,26.465300000000003,9.6558,1.804177545691906,2.210526315789474,1.4956709956709957,1.832535885167464,2.29,1.7400000000000002,9.69,5.89,72.28,5.1444436045115705,3.107378316201617,2.740870771971251
virginica,204.5,loamy,6.49,3.06,5.0,1.69,19.8594,8.45,2.1209150326797386,2.9585798816568047,1.298,1.8106508875739649,1.4900000000000002,1.37,11.82,7.89,77.95,4.456388672456656,2.9068883707497264,2.350224852071006
setosa,81.7,clay,5.15,3.58,1.63,0.29,18.437,0.4726999999999999,1.4385474860335197,5.620689655172414,3.159509202453988,12.344827586206897,3.5200000000000005,3.29,5.38,17.95,35.16,4.293832786683711,0.6875318174455637,39.00359636132855
versicolor,116.9,loamy,4.93,2.78,4.79,1.16,13.705399999999996,5.5564,1.7733812949640289,4.129310344827586,1.0292275574112737,2.396551724137931,0.1399999999999996,1.62,7.64,13.96,65.41,3.70208049615348,2.357201730866495,2.4665970772442583
virginica,269.9,loamy,6.43,3.24,5.61,1.95,20.8332,10.9395,1.984567901234568,2.8769230769230774,1.1461675579322637,1.6615384615384616,0.8199999999999994,1.2900000000000005,15.36,8.04,83.22,4.564340039918148,3.3074914965877085,1.904401480872069
setosa,285.3,clay,4.45,4.45,1.68,0.34,19.8025,0.5712,1.0,4.941176470588235,2.648809523809524,13.088235294117649,2.7700000000000005,4.11,5.53,22.35,56.61,4.45,0.7557777451076474,34.66824229691877
setosa,172.2,loamy,4.94,3.19,1.4,0.26,15.7586,0.364,1.54858934169279,5.384615384615384,3.528571428571429,12.269230769230768,3.5400000000000005,2.93,5.11,15.68,43.48,3.9697103168871153,0.6033241251599343,43.29285714285714
virginica,82.8,clay,6.73,2.99,6.62,1.8,20.1227,11.916,2.250836120401338,3.6777777777777776,1.0166163141993958,1.6611111111111112,0.1100000000000003,1.1900000000000002,12.73,8.88,70.27,4.485833255929159,3.4519559672742064,1.6887126552534408
versicolor,88.0,clay,6.86,3.18,4.78,1.16,21.8148,5.5448,2.157232704402516,4.120689655172415,1.4351464435146444,2.741379310344828,2.08,2.0200000000000005,8.42,16.64,53.23,4.670631648931438,2.3547399007109044,3.934280767566008
setosa,178.8,clay,4.71,4.2,1.53,0.58,19.782,0.8874,1.1214285714285714,2.637931034482759,3.0784313725490198,7.241379310344828,3.18,3.62,5.05,22.61,57.08,4.447696032779219,0.9420191080864548,22.2920892494929
virginica,142.3,loamy,6.47,3.14,5.09,2.1,20.3158,10.689,2.0605095541401277,2.423809523809524,1.2711198428290766,1.4952380952380953,1.38,1.04,12.55,10.7,78.19,4.507305181591324,3.269403615340266,1.9006268126110957
virginica,115.4,loamy,6.84,3.01,6.03,1.83,20.5884,11.0349,2.2724252491694354,3.295081967213114,1.1343283582089552,1.6448087431693987,0.8099999999999996,1.1799999999999995,11.79,11.05,71.73,4.53744421453311,3.3218819967000632,1.865753201207079
virginica,251.5,loamy,6.7,3.33,4.63,1.94,22.311,8.982199999999999,2.012012012012012,2.38659793814433,1.4470842332613392,1.7164948453608249,2.0700000000000003,1.39,7.96,10.8,56.34,4.723452127416981,2.997031865029132,2.4839126271960104
virginica,127.5,clay,6.41,3.7,5.0,1.28,23.717,6.4,1.7324324324324325,3.90625,1.282,2.890625,1.41,2.42,10.62,9.3,64.94,4.870010266929629,2.5298221281347035,3.70578125
versicolor,124.7,loamy,6.14,3.19,4.02,1.38,19.5866,5.547599999999999,1.9247648902821315,2.9130434782608696,1.527363184079602,2.3115942028985508,2.12,1.81,7.32,15.23,53.94,4.425675089746195,2.3553343711668626,3.53064388203908
virginica,127.5,clay,6.16,3.44,6.0,1.8,21.1904,10.8,1.7906976744186047,3.333333333333333,1.0266666666666666,1.911111111111111,0.1600000000000001,1.64,10.55,12.44,77.98,4.6033031618610565,3.286335345030997,1.962074074074074
virginica,176.2,sandy,6.17,2.43,5.22,1.88,14.9931,9.8136,2.539094650205761,2.776595744680851,1.181992337164751,1.2925531914893618,0.9500000000000002,0.5500000000000003,7.96,11.51,72.93,3.872092457573812,3.132666595729587,1.5277879677182686
virginica,217.3,clay,5.46,2.79,5.04,2.19,15.2334,11.0376,1.956989247311828,2.3013698630136985,1.0833333333333333,1.273972602739726,0.4199999999999999,0.6000000000000001,11.26,5.92,65.65,3.902998847040568,3.3222883679777104,1.38013698630137
versicolor,232.3,clay,6.1,2.42,4.5,1.56,14.762,7.0200000000000005,2.520661157024793,2.8846153846153846,1.3555555555555554,1.551282051282051,1.5999999999999996,0.8599999999999999,8.62,15.93,62.75,3.842134823246056,2.649528259898354,2.1028490028490023
virginica,253.0,loamy,6.61,3.54,5.65,1.92,23.3994,10.848,1.8672316384180792,2.942708333333333,1.1699115044247788,1.84375,0.96,1.62,13.28,9.76,76.79,4.837292631214283,3.2936302160382245,2.1570243362831856
setosa,269.0,sandy,4.39,2.83,1.92,0.29,12.4237,0.5568,1.5512367491166077,6.620689655172414,2.286458333333333,9.758620689655173,2.47,2.54,4.87,15.38,51.67,3.524726939778456,0.7461903242471052,22.312679597701152
virginica,198.1,clay,6.69,3.01,4.6,1.72,20.1369,7.911999999999999,2.2225913621262463,2.6744186046511627,1.454347826086957,1.75,2.0900000000000007,1.2899999999999998,8.99,10.52,75.79,4.487415737370452,2.812827758679866,2.5451086956521745
versicolor,189.0,loamy,6.06,2.62,5.1,1.03,15.8772,5.253,2.312977099236641,4.951456310679611,1.188235294117647,2.5436893203883497,0.96,1.59,7.24,14.87,70.91,3.9846204336172346,2.291942407653386,3.0225014277555684
versicolor,135.1,clay,5.81,2.81,3.64,1.48,16.3261,5.3872,2.067615658362989,2.45945945945946,1.596153846153846,1.898648648648649,2.1699999999999995,1.33,5.45,15.5,65.29,4.040556892310762,2.321034252224641,3.030535343035343
versicolor,107.7,clay,5.86,3.31,5.28,1.44,19.396600000000003,7.6032,1.7703927492447131,3.666666666666667,1.1098484848484849,2.298611111111111,0.5800000000000001,1.87,6.13,14.84,60.83,4.404157127078915,2.757390070338254,2.5511100589225597
versicolor,251.8,clay,6.47,3.16,4.61,1.19,20.4452,5.4859,2.04746835443038,3.873949579831933,1.403470715835141,2.65546218487395,1.8599999999999997,1.97,7.71,10.73,70.99,4.521636871753414,2.342199820681404,3.7268634134781897
virginica,101.5,loamy,6.36,3.18,5.25,1.88,20.2248,9.87,2.0,2.792553191489362,1.2114285714285715,1.6914893617021278,1.1100000000000003,1.3000000000000005,14.13,12.3,63.48,4.497199128346442,3.1416556144810017,2.049118541033435
versicolor,299.6,loamy,5.13,3.06,3.59,1.31,15.6978,4.7029,1.6764705882352942,2.740458015267176,1.4289693593314765,2.33587786259542,1.54,1.75,8.1,15.19,64.86,3.962044926549925,2.1686170708541423,3.3378978927895555
versicolor,166.1,sandy,6.17,3.43,4.58,1.14,21.1631,5.2212,1.7988338192419824,4.017543859649123,1.3471615720524015,3.0087719298245617,1.59,2.29,7.67,14.26,68.55,4.600336944181372,2.284994529533933,4.053301922929595
setosa,181.8,loamy,4.16,3.13,1.36,0.24,13.0208,0.3264,1.3290734824281152,5.666666666666667,3.0588235294117645,13.041666666666666,2.8,2.89,5.34,18.41,48.85,3.608434563630051,0.5713142742834281,39.8921568627451
versicolor,278.7,sandy,5.61,2.44,4.64,1.14,13.6884,5.289599999999999,2.2991803278688527,4.0701754385964914,1.2090517241379313,2.1403508771929824,0.9700000000000006,1.3,8.57,11.69,63.43,3.699783777465921,2.299913041834408,2.587794918330309
virginica,210.8,loamy,5.71,2.56,5.87,1.97,14.6176,11.5639,2.23046875,2.979695431472081,0.9727427597955708,1.2994923857868022,-0.1600000000000001,0.5900000000000001,11.43,7.76,68.12,3.823297006511527,3.400573481046984,1.264071809683584
versicolor,249.9,clay,5.58,3.01,4.22,1.25,16.7958,5.275,1.853820598006645,3.376,1.3222748815165877,2.408,1.3600000000000003,1.7599999999999998,8.08,13.5,57.62,4.098267926819817,2.2967368155711703,3.1840379146919435
setosa,209.4,clay,5.67,4.02,1.58,0.29,22.7934,0.4582,1.41044776119403,5.448275862068966,3.5886075949367084,13.86206896551724,4.09,3.73,5.55,18.38,51.81,4.774243395554944,0.6769047200308179,49.74552597119162
versicolor,215.4,loamy,5.85,2.96,4.53,1.23,17.316,5.5719,1.9763513513513515,3.682926829268293,1.2913907284768211,2.4065040650406506,1.3199999999999994,1.73,7.34,13.34,62.65,4.161249812255928,2.360487237838832,3.107737037635277
versicolor,264.7,loamy,6.04,2.69,3.67,1.03,16.2476,3.7801,2.245353159851301,3.5631067961165046,1.6457765667574933,2.611650485436893,2.37,1.66,7.74,12.55,57.06,4.030831179794063,1.9442479265772663,4.29819316949287
setosa,70.8,clay,5.19,3.43,1.67,0.42,17.801700000000004,0.7013999999999999,1.5131195335276968,3.976190476190476,3.1077844311377247,8.166666666666668,3.5200000000000005,3.01,4.16,16.66,46.83,4.219206086457499,0.8374962686484041,25.38023952095809
versicolor,247.6,clay,5.84,2.49,4.31,1.29,14.5416,5.5599,2.345381526104417,3.341085271317829,1.3549883990719258,1.930232558139535,1.5300000000000002,1.2000000000000002,7.46,15.31,54.34,3.813344988327177,2.357944019691731,2.6154427237899966
virginica,84.1,sandy,6.64,2.5,6.01,1.45,16.599999999999998,8.7145,2.656,4.144827586206897,1.1048252911813643,1.7241379310344829,0.6299999999999999,1.05,13.93,12.09,67.01,4.0743097574926725,2.952033197645311,1.904871191692008
versicolor,156.1,sandy,5.72,2.23,3.95,1.27,12.7556,5.016500000000001,2.5650224215246635,3.110236220472441,1.4481012658227848,1.7559055118110236,1.7699999999999996,0.96,8.18,15.03,65.98,3.571498285033888,2.239754450827144,2.542728994318748
setosa,243.2,sandy,5.29,2.68,1.49,0.26,14.1772,0.3874,1.9738805970149251,5.730769230769231,3.5503355704697985,10.307692307692308,3.8,2.42,5.59,16.73,59.0,3.765262275061327,0.6224146527838175,36.59576664945792
virginica,130.2,clay,7.02,3.15,6.1,2.68,22.113,16.348,2.2285714285714286,2.276119402985074,1.1508196721311474,1.1753731343283582,0.92,0.4699999999999997,13.01,13.42,69.73,4.702446171940728,4.043266006584281,1.3526425250795204
virginica,278.6,sandy,6.01,2.33,4.83,1.9,14.0033,9.177,2.579399141630901,2.542105263157895,1.2443064182194616,1.2263157894736842,1.1799999999999995,0.4300000000000001,11.86,11.13,72.91,3.742098341839776,3.029356367283321,1.5259126076059717
setosa,185.1,loamy,4.8,3.58,1.8,0.1,17.184,0.18,1.340782122905028,18.0,2.6666666666666665,35.8,3.0,3.48,5.0,19.18,41.05,4.145358850570117,0.4242640687119285,95.46666666666664
setosa,240.5,clay,4.73,2.75,1.48,0.46,13.0075,0.6808000000000001,1.7200000000000002,3.2173913043478257,3.195945945945946,5.978260869565217,3.2500000000000004,2.29,4.76,24.27,55.88,3.606591188366101,0.8251060537894508,19.10619858989424
virginica,151.7,loamy,5.76,3.36,5.86,2.07,19.3536,12.1302,1.7142857142857142,2.830917874396136,0.9829351535836176,1.6231884057971016,-0.1000000000000005,1.29,13.21,11.6,74.17,4.399272667157606,3.4828436657421187,1.5954889449473215
versicolor,193.1,sandy,6.03,2.77,4.31,1.08,16.7031,4.6548,2.176895306859206,3.99074074074074,1.3990719257540605,2.564814814814815,1.7200000000000006,1.69,6.77,10.96,45.65,4.086942622548058,2.1574985515638243,3.5883604021655064
versicolor,78.3,loamy,6.57,3.23,4.16,1.38,21.2211,5.7408,2.0340557275541795,3.014492753623189,1.5793269230769231,2.340579710144928,2.41,1.85,8.43,12.5,59.53,4.606636517026279,2.39599666109951,3.696540551839465
versicolor,68.0,clay,6.52,2.94,4.15,1.26,19.1688,5.229,2.217687074829932,3.293650793650794,1.5710843373493977,2.333333333333333,2.369999999999999,1.68,7.36,16.22,54.39,4.378218815911329,2.2867006800191407,3.665863453815261
versicolor,282.5,loamy,7.4,3.14,3.52,1.08,23.236,3.8016,2.356687898089172,3.259259259259259,2.1022727272727275,2.9074074074074074,3.88,2.06,6.86,16.63,61.87,4.820373429517676,1.9497692171126304,6.112163299663299
setosa,243.7,loamy,5.46,3.58,1.47,0.33,19.5468,0.4851,1.5251396648044693,4.454545454545454,3.7142857142857135,10.848484848484848,3.99,3.25,4.67,19.63,58.12,4.421176314059416,0.696491205974634,40.294372294372295
setosa,57.3,clay,5.47,3.92,1.57,0.39,21.4424,0.6123000000000001,1.395408163265306,4.0256410256410255,3.484076433121019,10.051282051282053,3.9,3.53,4.6,22.26,53.73,4.630593914391544,0.7824960063795854,35.01943491752409
setosa,139.9,sandy,5.03,2.3,1.66,0.16,11.569,0.2656,2.186956521739131,10.375,3.030120481927711,14.374999999999998,3.37,2.14,4.64,19.63,41.32,3.401323271904628,0.5153639490690051,43.55798192771084
setosa,231.1,loamy,4.88,4.07,1.13,0.28,19.8616,0.3164,1.199017199017199,4.035714285714285,4.318584070796461,14.535714285714285,3.75,3.79,5.0,24.68,47.94,4.456635502259524,0.5624944444170094,62.773704171934256
versicolor,276.4,loamy,5.91,2.96,4.38,1.34,17.4936,5.8692,1.9966216216216215,3.2686567164179103,1.3493150684931507,2.2089552238805967,1.5300000000000002,1.62,7.47,13.05,58.91,4.182535116409664,2.422643184622944,2.980576569208751
setosa,88.4,loamy,5.41,3.3,1.0,0.18,17.852999999999998,0.18,1.6393939393939396,5.555555555555555,5.41,18.33333333333333,4.41,3.12,4.11,20.32,45.74,4.2252810557405525,0.4242640687119285,99.18333333333332
setosa,97.8,sandy,4.92,2.9,1.5,0.23,14.268,0.345,1.696551724137931,6.521739130434782,3.28,12.608695652173912,3.42,2.67,4.21,26.12,48.52,3.777300623461151,0.5873670062235365,41.35652173913043
virginica,99.9,clay,6.72,3.26,5.32,2.92,21.9072,15.5344,2.061349693251534,1.8219178082191785,1.263157894736842,1.1164383561643836,1.3999999999999997,0.3399999999999998,16.47,10.47,75.97,4.680512792419224,3.941370320079046,1.4102379235760631
virginica,212.0,clay,6.19,3.37,5.25,2.5,20.8603,13.125,1.8367952522255195,2.1,1.1790476190476191,1.348,0.9400000000000004,0.8700000000000001,12.47,8.35,80.45,4.567307740890688,3.62284418654736,1.5893561904761906
